Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,collected_by,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,host_disease,Host,Instrument,Isolation_source,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,Strain
SRR12774743,AMPLICON,277,8909347,PRJNA639066,SAMN16373075,Pathogen.cl,4743683,TX-SARS-COV-2,Texas Department of State Health Services,6/22/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9245288,USA,North America,USA:TX,COVID-66,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0624,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,10/4/2020 17:00,TX-DSHS-0624,SRP267052,SARS-CoV-2/USA/TX-DSHS-0624/2020
SRR12774744,AMPLICON,282,7895175,PRJNA639066,SAMN16373074,Pathogen.cl,4237512,TX-SARS-COV-2,Texas Department of State Health Services,6/8/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9245287,USA,North America,USA:TX,COVID-65,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0623,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,10/4/2020 17:00,TX-DSHS-0623,SRP267052,SARS-CoV-2/USA/TX-DSHS-0623/2020
SRR12774745,AMPLICON,278,8949190,PRJNA639066,SAMN16373073,Pathogen.cl,4938849,TX-SARS-COV-2,Texas Department of State Health Services,6/7/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9245286,USA,North America,USA:TX,COVID-64,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0622,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,10/4/2020 17:00,TX-DSHS-0622,SRP267052,SARS-CoV-2/USA/TX-DSHS-0622/2020
SRR12774746,AMPLICON,278,9443084,PRJNA639066,SAMN16373072,Pathogen.cl,5070067,TX-SARS-COV-2,Texas Department of State Health Services,6/7/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9245285,USA,North America,USA:TX,COVID-63,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0621,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,10/4/2020 17:00,TX-DSHS-0621,SRP267052,SARS-CoV-2/USA/TX-DSHS-0621/2020
SRR12774747,AMPLICON,282,9200143,PRJNA639066,SAMN16373071,Pathogen.cl,4729099,TX-SARS-COV-2,Texas Department of State Health Services,6/7/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9245284,USA,North America,USA:TX,COVID-62,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0620,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,10/4/2020 17:00,TX-DSHS-0620,SRP267052,SARS-CoV-2/USA/TX-DSHS-0620/2020
SRR12774748,AMPLICON,286,8596389,PRJNA639066,SAMN16373070,Pathogen.cl,4471366,TX-SARS-COV-2,Texas Department of State Health Services,6/6/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9245283,USA,North America,USA:TX,COVID-61,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0619,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,10/4/2020 17:00,TX-DSHS-0619,SRP267052,SARS-CoV-2/USA/TX-DSHS-0619/2020
SRR12774749,AMPLICON,288,9218957,PRJNA639066,SAMN16373069,Pathogen.cl,4705721,TX-SARS-COV-2,Texas Department of State Health Services,6/6/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9245282,USA,North America,USA:TX,COVID-60,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0618,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,10/4/2020 17:00,TX-DSHS-0618,SRP267052,SARS-CoV-2/USA/TX-DSHS-0618/2020
SRR12774750,AMPLICON,285,8632343,PRJNA639066,SAMN16373068,Pathogen.cl,4481605,TX-SARS-COV-2,Texas Department of State Health Services,6/4/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9245281,USA,North America,USA:TX,COVID-59,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0617,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,10/4/2020 17:00,TX-DSHS-0617,SRP267052,SARS-CoV-2/USA/TX-DSHS-0617/2020
SRR12774751,AMPLICON,283,6777667,PRJNA639066,SAMN16373032,Pathogen.cl,3615924,TX-SARS-COV-2,Texas Department of State Health Services,6/2/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9245280,USA,North America,USA:TX,COVID-23,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0581,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,10/4/2020 17:00,TX-DSHS-0581,SRP267052,SARS-CoV-2/USA/TX-DSHS-0581/2020
SRR12774752,AMPLICON,283,8225904,PRJNA639066,SAMN16373067,Pathogen.cl,4508701,TX-SARS-COV-2,Texas Department of State Health Services,6/4/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9245279,USA,North America,USA:TX,COVID-58,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0616,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,10/4/2020 17:00,TX-DSHS-0616,SRP267052,SARS-CoV-2/USA/TX-DSHS-0616/2020
SRR12774753,AMPLICON,283,8589276,PRJNA639066,SAMN16373066,Pathogen.cl,4725014,TX-SARS-COV-2,Texas Department of State Health Services,6/4/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9245278,USA,North America,USA:TX,COVID-57,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0615,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,10/4/2020 17:00,TX-DSHS-0615,SRP267052,SARS-CoV-2/USA/TX-DSHS-0615/2020
SRR12774754,AMPLICON,288,7124018,PRJNA639066,SAMN16373065,Pathogen.cl,3830457,TX-SARS-COV-2,Texas Department of State Health Services,6/4/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9245277,USA,North America,USA:TX,COVID-56,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0614,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,10/4/2020 17:00,TX-DSHS-0614,SRP267052,SARS-CoV-2/USA/TX-DSHS-0614/2020
SRR12774755,AMPLICON,286,8485456,PRJNA639066,SAMN16373064,Pathogen.cl,4387851,TX-SARS-COV-2,Texas Department of State Health Services,6/4/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9245276,USA,North America,USA:TX,COVID-55,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0613,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,10/4/2020 17:00,TX-DSHS-0613,SRP267052,SARS-CoV-2/USA/TX-DSHS-0613/2020
SRR12774756,AMPLICON,285,8825936,PRJNA639066,SAMN16373063,Pathogen.cl,4868695,TX-SARS-COV-2,Texas Department of State Health Services,6/4/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9245275,USA,North America,USA:TX,COVID-54,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0612,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,10/4/2020 17:00,TX-DSHS-0612,SRP267052,SARS-CoV-2/USA/TX-DSHS-0612/2020
SRR12774757,AMPLICON,283,7980118,PRJNA639066,SAMN16373062,Pathogen.cl,4097068,TX-SARS-COV-2,Texas Department of State Health Services,6/4/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9245274,USA,North America,USA:TX,COVID-53,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0611,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,10/4/2020 17:00,TX-DSHS-0611,SRP267052,SARS-CoV-2/USA/TX-DSHS-0611/2020
SRR12774758,AMPLICON,288,8195877,PRJNA639066,SAMN16373061,Pathogen.cl,4212585,TX-SARS-COV-2,Texas Department of State Health Services,6/4/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9245273,USA,North America,USA:TX,COVID-52,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0610,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,10/4/2020 17:00,TX-DSHS-0610,SRP267052,SARS-CoV-2/USA/TX-DSHS-0610/2020
SRR12774759,AMPLICON,293,8623189,PRJNA639066,SAMN16373060,Pathogen.cl,4435541,TX-SARS-COV-2,Texas Department of State Health Services,6/4/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9245272,USA,North America,USA:TX,COVID-51,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0609,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,10/4/2020 17:00,TX-DSHS-0609,SRP267052,SARS-CoV-2/USA/TX-DSHS-0609/2020
SRR12774760,AMPLICON,286,6978866,PRJNA639066,SAMN16373059,Pathogen.cl,3883891,TX-SARS-COV-2,Texas Department of State Health Services,6/4/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9245271,USA,North America,USA:TX,COVID-50,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0608,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,10/4/2020 17:00,TX-DSHS-0608,SRP267052,SARS-CoV-2/USA/TX-DSHS-0608/2020
SRR12774761,AMPLICON,282,7235064,PRJNA639066,SAMN16373058,Pathogen.cl,3906963,TX-SARS-COV-2,Texas Department of State Health Services,6/4/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9245270,USA,North America,USA:TX,COVID-49,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0607,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,10/4/2020 17:00,TX-DSHS-0607,SRP267052,SARS-CoV-2/USA/TX-DSHS-0607/2020
SRR12774762,AMPLICON,283,7571665,PRJNA639066,SAMN16373031,Pathogen.cl,3909888,TX-SARS-COV-2,Texas Department of State Health Services,6/2/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9245269,USA,North America,USA:TX,COVID-22,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0580,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,10/4/2020 17:00,TX-DSHS-0580,SRP267052,SARS-CoV-2/USA/TX-DSHS-0580/2020
SRR12774763,AMPLICON,288,8230777,PRJNA639066,SAMN16373057,Pathogen.cl,4374266,TX-SARS-COV-2,Texas Department of State Health Services,6/4/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9245268,USA,North America,USA:TX,COVID-48,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0606,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,10/4/2020 17:00,TX-DSHS-0606,SRP267052,SARS-CoV-2/USA/TX-DSHS-0606/2020
SRR12774764,AMPLICON,296,7194723,PRJNA639066,SAMN16373056,Pathogen.cl,3848887,TX-SARS-COV-2,Texas Department of State Health Services,6/4/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9245267,USA,North America,USA:TX,COVID-47,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0605,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,10/4/2020 17:00,TX-DSHS-0605,SRP267052,SARS-CoV-2/USA/TX-DSHS-0605/2020
SRR12774765,AMPLICON,288,7538562,PRJNA639066,SAMN16373055,Pathogen.cl,3915850,TX-SARS-COV-2,Texas Department of State Health Services,6/4/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9245266,USA,North America,USA:TX,COVID-46,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0604,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,10/4/2020 17:00,TX-DSHS-0604,SRP267052,SARS-CoV-2/USA/TX-DSHS-0604/2020
SRR12774766,AMPLICON,286,7982589,PRJNA639066,SAMN16373054,Pathogen.cl,4093475,TX-SARS-COV-2,Texas Department of State Health Services,6/4/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9245265,USA,North America,USA:TX,COVID-45,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0603,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,10/4/2020 17:00,TX-DSHS-0603,SRP267052,SARS-CoV-2/USA/TX-DSHS-0603/2020
SRR12774767,AMPLICON,290,8492434,PRJNA639066,SAMN16373053,Pathogen.cl,4401680,TX-SARS-COV-2,Texas Department of State Health Services,6/4/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9245264,USA,North America,USA:TX,COVID-44,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0602,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,10/4/2020 17:00,TX-DSHS-0602,SRP267052,SARS-CoV-2/USA/TX-DSHS-0602/2020
SRR12774768,AMPLICON,291,8337361,PRJNA639066,SAMN16373052,Pathogen.cl,4349956,TX-SARS-COV-2,Texas Department of State Health Services,6/4/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9245263,USA,North America,USA:TX,COVID-43,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0601,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,10/4/2020 17:00,TX-DSHS-0601,SRP267052,SARS-CoV-2/USA/TX-DSHS-0601/2020
SRR12774769,AMPLICON,281,6710363,PRJNA639066,SAMN16373051,Pathogen.cl,3481071,TX-SARS-COV-2,Texas Department of State Health Services,6/4/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9245262,USA,North America,USA:TX,COVID-42,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0600,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,10/4/2020 17:00,TX-DSHS-0600,SRP267052,SARS-CoV-2/USA/TX-DSHS-0600/2020
SRR12774770,AMPLICON,280,7148144,PRJNA639066,SAMN16373050,Pathogen.cl,3808595,TX-SARS-COV-2,Texas Department of State Health Services,6/4/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9245261,USA,North America,USA:TX,COVID-41,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0599,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,10/4/2020 17:00,TX-DSHS-0599,SRP267052,SARS-CoV-2/USA/TX-DSHS-0599/2020
SRR12774771,AMPLICON,283,7639153,PRJNA639066,SAMN16373049,Pathogen.cl,4101719,TX-SARS-COV-2,Texas Department of State Health Services,6/3/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9245260,USA,North America,USA:TX,COVID-40,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0598,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,10/4/2020 17:00,TX-DSHS-0598,SRP267052,SARS-CoV-2/USA/TX-DSHS-0598/2020
SRR12774772,AMPLICON,292,7348038,PRJNA639066,SAMN16373048,Pathogen.cl,3787986,TX-SARS-COV-2,Texas Department of State Health Services,6/3/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9245259,USA,North America,USA:TX,COVID-39,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0597,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,10/4/2020 17:00,TX-DSHS-0597,SRP267052,SARS-CoV-2/USA/TX-DSHS-0597/2020
SRR12774773,AMPLICON,282,8751153,PRJNA639066,SAMN16373030,Pathogen.cl,4836625,TX-SARS-COV-2,Texas Department of State Health Services,6/2/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9245258,USA,North America,USA:TX,COVID-21,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0579,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,10/4/2020 17:00,TX-DSHS-0579,SRP267052,SARS-CoV-2/USA/TX-DSHS-0579/2020
SRR12774774,AMPLICON,276,7960296,PRJNA639066,SAMN16373047,Pathogen.cl,4101661,TX-SARS-COV-2,Texas Department of State Health Services,6/3/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9245257,USA,North America,USA:TX,COVID-38,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0596,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,10/4/2020 17:00,TX-DSHS-0596,SRP267052,SARS-CoV-2/USA/TX-DSHS-0596/2020
SRR12774775,AMPLICON,283,8017157,PRJNA639066,SAMN16373046,Pathogen.cl,4315851,TX-SARS-COV-2,Texas Department of State Health Services,6/3/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9245256,USA,North America,USA:TX,COVID-37,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0595,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,10/4/2020 17:00,TX-DSHS-0595,SRP267052,SARS-CoV-2/USA/TX-DSHS-0595/2020
SRR12774776,AMPLICON,283,8788698,PRJNA639066,SAMN16373045,Pathogen.cl,4668279,TX-SARS-COV-2,Texas Department of State Health Services,6/3/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9245255,USA,North America,USA:TX,COVID-36,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0594,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,10/4/2020 17:00,TX-DSHS-0594,SRP267052,SARS-CoV-2/USA/TX-DSHS-0594/2020
SRR12774777,AMPLICON,284,7670721,PRJNA639066,SAMN16373044,Pathogen.cl,4274104,TX-SARS-COV-2,Texas Department of State Health Services,6/3/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9245254,USA,North America,USA:TX,COVID-35,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0593,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,10/4/2020 17:00,TX-DSHS-0593,SRP267052,SARS-CoV-2/USA/TX-DSHS-0593/2020
SRR12774778,AMPLICON,288,6752635,PRJNA639066,SAMN16373043,Pathogen.cl,3603589,TX-SARS-COV-2,Texas Department of State Health Services,6/3/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9245253,USA,North America,USA:TX,COVID-34,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0592,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,10/4/2020 17:00,TX-DSHS-0592,SRP267052,SARS-CoV-2/USA/TX-DSHS-0592/2020
SRR12774779,AMPLICON,283,6658112,PRJNA639066,SAMN16373042,Pathogen.cl,3618305,TX-SARS-COV-2,Texas Department of State Health Services,6/3/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9245252,USA,North America,USA:TX,COVID-33,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0591,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,10/4/2020 17:00,TX-DSHS-0591,SRP267052,SARS-CoV-2/USA/TX-DSHS-0591/2020
SRR12774780,AMPLICON,285,7111328,PRJNA639066,SAMN16373041,Pathogen.cl,3696662,TX-SARS-COV-2,Texas Department of State Health Services,6/3/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9245251,USA,North America,USA:TX,COVID-32,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0590,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,10/4/2020 17:00,TX-DSHS-0590,SRP267052,SARS-CoV-2/USA/TX-DSHS-0590/2020
SRR12774781,AMPLICON,292,7320670,PRJNA639066,SAMN16373040,Pathogen.cl,3936776,TX-SARS-COV-2,Texas Department of State Health Services,6/3/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9245250,USA,North America,USA:TX,COVID-31,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0589,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,10/4/2020 17:00,TX-DSHS-0589,SRP267052,SARS-CoV-2/USA/TX-DSHS-0589/2020
SRR12774782,AMPLICON,287,6705501,PRJNA639066,SAMN16373039,Pathogen.cl,3465562,TX-SARS-COV-2,Texas Department of State Health Services,6/3/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9245249,USA,North America,USA:TX,COVID-30,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0588,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,10/4/2020 17:00,TX-DSHS-0588,SRP267052,SARS-CoV-2/USA/TX-DSHS-0588/2020
SRR12774783,AMPLICON,286,7623851,PRJNA639066,SAMN16373038,Pathogen.cl,4105502,TX-SARS-COV-2,Texas Department of State Health Services,6/3/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9245248,USA,North America,USA:TX,COVID-29,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0587,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,10/4/2020 17:00,TX-DSHS-0587,SRP267052,SARS-CoV-2/USA/TX-DSHS-0587/2020
SRR12774784,AMPLICON,281,7639513,PRJNA639066,SAMN16373029,Pathogen.cl,4118441,TX-SARS-COV-2,Texas Department of State Health Services,6/2/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9245247,USA,North America,USA:TX,COVID-20,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0578,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,10/4/2020 17:00,TX-DSHS-0578,SRP267052,SARS-CoV-2/USA/TX-DSHS-0578/2020
SRR12774785,AMPLICON,283,8411257,PRJNA639066,SAMN16373028,Pathogen.cl,4491212,TX-SARS-COV-2,Texas Department of State Health Services,6/2/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9245246,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0577,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,10/4/2020 17:00,TX-DSHS-0577,SRP267052,SARS-CoV-2/USA/TX-DSHS-0577/2020
SRR12800933,AMPLICON,284,7791882,PRJNA639066,SAMN16403718,Pathogen.cl,4234586,TX-SARS-COV-2,Texas Department of State Health Services,7/16/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9269811,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0682,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,10/8/2020 17:00,TX-DSHS-0682,SRP267052,SARS-CoV-2/USA/TX-DSHS-0682/2020
SRR12800934,AMPLICON,283,9012527,PRJNA639066,SAMN16403717,Pathogen.cl,4757362,TX-SARS-COV-2,Texas Department of State Health Services,7/16/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9269810,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0681,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,10/8/2020 17:00,TX-DSHS-0681,SRP267052,SARS-CoV-2/USA/TX-DSHS-0681/2020
SRR12800935,AMPLICON,289,8572448,PRJNA639066,SAMN16403716,Pathogen.cl,4557408,TX-SARS-COV-2,Texas Department of State Health Services,7/16/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9269809,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0680,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,10/8/2020 17:00,TX-DSHS-0680,SRP267052,SARS-CoV-2/USA/TX-DSHS-0680/2020
SRR12800936,AMPLICON,290,8803028,PRJNA639066,SAMN16403715,Pathogen.cl,4579123,TX-SARS-COV-2,Texas Department of State Health Services,7/16/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9269808,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0679,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,10/8/2020 17:00,TX-DSHS-0679,SRP267052,SARS-CoV-2/USA/TX-DSHS-0679/2020
